year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2023	PC	Groupe INSA	INSA Hauts-de-France : Audiovisuel et Multimédia (MP-PC-PSI-PT-MPI)											0,0%	0,0%	0*	0*	0*	10*
2023	PC	Groupe INSA	INSA Lyon Génie Electrique (MP-PC-PSI-PT-MPI)											10,0%	0,0%	699*	700*	10*	10*
2023	PC	Groupe INSA	INSA Rennes Electronique et Informatique Industrielle (MP-PC-PSI-PT-MPI)											33,3%	0,0%	1111*	1168*	3*	3*
2023	PC	Groupe INSA	INSA Rennes Electronique et Télécommunications (MP-PC-PSI-PT-MPI)											0,0%	22,2%	1528*	1638*	9*	11*
2023	PC	Groupe INSA	INSA Strasbourg Génie Electrique (MP-PC-PSI-PT-MPI)											16,7%	8,3%	1642*	1613*	12*	12*
2023	PC	Groupe INSA	INSA Toulouse Automatique et Electronique (MP-PC-PSI-PT-MPI)											40,0%	0,0%	929	948	5*	5*
2023	PC	Groupe INSA	Concours INSA Domaine Génie électrique, électronique, automatique MP-PC-PSI-PT-MPI	5633*	26,6%	18,8%	2819*	26,0%	17,7%	2819*	26,0%	17,7%						47*	71*
2023	PC	Groupe INSA	INSA Centre Val de Loire Maîtrise des Risques Industriels (MP-PC-PSI)											40,0%	30,0%	2250*	2089*	10*	25*
2023	PC	Groupe INSA	INSA Lyon Matériaux (MP-PC-PSI)											11,1%	22,2%	476*	489*	9*	10*
2023	PC	Groupe INSA	INSA Rennes Génie Physique et Matériaux (MP-PC-PSI)											33,3%	33,3%	1097*	951*	3*	3*
2023	PC	Groupe INSA	INSA Toulouse Génie Physique (MP-PC-PSI)											50,0%	50,0%	574	574	2*	5*
2023	PC	Groupe INSA	Concours INSA Domaine Génie physique et matériaux MP-PC-PSI	4915*	33,7%	19,6%	2623*	34,0%	19,1%	2623*	34,0%	19,1%						24*	43*
2023	PC	Groupe INSA	INSA Centre Val de Loire Sécurité et Technologies Informatiques (PC-PSI-PT)											0,0%	0,0%	837*	837*	1*	2*
2023	PC	Groupe INSA	INSA Hauts de France Informatique et Cybersécurité (PC-PSI-PT)											0,0%	0,0%	0*	0*	0*	2*
2023	PC	Groupe INSA	INSA Lyon Informatique (PC-PSI-PT)											50,0%	0,0%	187*	187*	2*	2*
2023	PC	Groupe INSA	INSA Lyon Télécommunications (PC-PSI-PT)											25,0%	0,0%	432*	411*	4*	5*
2023	PC	Groupe INSA	INSA Rennes Informatique (PC-PSI-PT)											0,0%	0,0%	571*	571*	1*	1*
2023	PC	Groupe INSA	INSA Rouen Normandie Informatique et technologies de l'information (PC-PSI-PT)											0,0%	0,0%	936*	936*	1*	2*
2023	PC	Groupe INSA	INSA Rouen Normandie Mathématiques appliquées (PC-PSI-PT)											0,0%	50,0%	690*	690*	2*	4*
2023	PC	Groupe INSA	INSA Toulouse Informatique et Réseaux (PC-PSI-PT)											100,0%	0,0%	557*	557*	1*	1*
2023	PC	Groupe INSA	INSA Toulouse Mathématiques appliquées (PC-PSI-PT)											0,0%	0,0%	418	418	2*	2*
2023	PC	Groupe INSA	Concours INSA Domaine Informatique, mathématique, modélisation PC-PSI-PT	3595*	26,6%	19,6%	972*	25,6%	18,1%	972*	25,6%	18,1%						14*	21*
2023	PC	Groupe INSA	ESITECH - Physique pour la Santé (MP-PC-PSI-BCPST-MPI)											66,7%	33,3%	1401*	1306*	3*	5*
2023	PC	Groupe INSA	ESITech Rouen Technologies du Vivant (MP-PC-PSI-BCPST-MPI)											100,0%	0,0%	757*	757*	1*	2*
2023	PC	Groupe INSA	INSA Lyon Biotechnologie et Bioinformatique (MP-PC-PSI-BCPST-MPI)											47,1%	5,9%	710*	662*	17*	14*
2023	PC	Groupe INSA	INSA Toulouse Génie Biologique (MP-PC-PSI-BCPST-MPI)											0,0%	0,0%	790*	790*	1*	2*
2023	PC	Groupe INSA	ISIS Castres Informatique pour la Santé (MP-PC-PSI-BCPST-MPI)											50,0%	50,0%	1181	1181	2*	2*
2023	PC	Groupe INSA	Concours INSA Domaine Biotechnologies-santé MP-PC-PSI-BCPST-MPI	4561*	46,7%	20,0%	2158*	49,1%	19,7%	2158*	49,1%	19,7%						24*	25*
2023	PC	Groupe INSA	INSA Lyon Génie Energétique et Environnement (MP-PC-PSI)											0,0%	40,0%	186*	260*	5*	4*
2023	PC	Groupe INSA	INSA Rouen Normandie Chimie et Génie Chimique (MP-PC-PSI)											100,0%	33,3%	1240*	1125*	3*	4*
2023	PC	Groupe INSA	INSA Rouen Normandie Génie des procédés et Gestion des Risques (MP-PC-PSI)											100,0%	0,0%	1268*	1268*	2*	6*
2023	PC	Groupe INSA	INSA Rouen Normandie Génie Energétique (Parcours énergétique et propulsion) (MP-PC-PSI)											80,0%	0,0%	1051*	1020*	5*	3*
2023	PC	Groupe INSA	INSA Strasbourg Génie Thermique, Energétique et Environnement (MP-PC-PSI)											66,7%	16,7%	1033*	1039*	6*	7*
2023	PC	Groupe INSA	INSA Toulouse Génie des Procédés et environnement (MP-PC-PSI)											40,0%	0,0%	732*	832*	5*	5*
2023	PC	Groupe INSA	Sup'EnR Perpignan Energétique et Energies Renouvelables (MP-PC-PSI)											0,0%	0,0%	0	0	0*	7*
2023	PC	Groupe INSA	Concours INSA Domaine Energétique – Génie Chimique – Environnement MP-PC-PSI	4580*	38,4%	19,6%	1706*	36,0%	18,2%	1706*	36,0%	18,2%						26*	36*
